Iteration,Source_Folder,Image_File,GroundTruth_ID,Mask_Flag,Mask_Type,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
785,Masked Images,000407__N95__masked.jpg,000407,N95,N95 Mask,000407,0.673,0.35,TP,CORRECT_MATCH
786,Masked Images,000128__K95__masked.jpg,000128,K95,KN95 Mask,000128,0.9273,0.35,TP,CORRECT_MATCH
787,New_Images,009011.jpg,009011,NONE,Unmasked,UNRECOGNIZED,0.2391,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
788,Masked Images,000783__K95__masked.jpg,000783,K95,KN95 Mask,000783,0.9724,0.35,TP,CORRECT_MATCH
789,New_Images,006136.jpg,006136,NONE,Unmasked,UNRECOGNIZED,0.2421,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
790,Masked Images,000206__N95__masked.jpg,000206,N95,N95 Mask,000206,0.905,0.35,TP,CORRECT_MATCH
791,New_Images,006633.jpg,006633,NONE,Unmasked,UNRECOGNIZED,0.2295,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
792,Masked Images,001000__SUR__masked.jpg,001000,SUR,Surgical Mask,001000,0.9089,0.35,TP,CORRECT_MATCH
793,New_Images,006161.jpg,006161,NONE,Unmasked,UNRECOGNIZED,0.2125,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
794,New_Images,005426.jpg,005426,NONE,Unmasked,UNRECOGNIZED,0.2272,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
795,New_Images,008347.jpg,008347,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
796,New_Images,005603.jpg,005603,NONE,Unmasked,UNRECOGNIZED,0.2546,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
797,Masked Images,000773__K95__masked.jpg,000773,K95,KN95 Mask,000773,0.9569,0.35,TP,CORRECT_MATCH
798,New_Images,007353.jpg,007353,NONE,Unmasked,UNRECOGNIZED,0.2442,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
799,New_Images,006336.jpg,006336,NONE,Unmasked,UNRECOGNIZED,0.2231,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
800,New_Images,006626.jpg,006626,NONE,Unmasked,UNRECOGNIZED,0.3208,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
801,New_Images,008893.jpg,008893,NONE,Unmasked,UNRECOGNIZED,0.2538,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
802,New_Images,006342.jpg,006342,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
803,New_Images,005515.jpg,005515,NONE,Unmasked,UNRECOGNIZED,0.2166,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
804,Masked Images,000804__CLT__masked.jpg,000804,CLT,Cloth Mask,000804,0.9159,0.35,TP,CORRECT_MATCH
805,New_Images,008534.jpg,008534,NONE,Unmasked,UNRECOGNIZED,0.2583,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
806,New_Images,007716.jpg,007716,NONE,Unmasked,UNRECOGNIZED,0.2247,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
807,New_Images,009199.jpg,009199,NONE,Unmasked,UNRECOGNIZED,0.2273,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
808,New_Images,008788.jpg,008788,NONE,Unmasked,UNRECOGNIZED,0.2466,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
809,Masked Images,001121__N95__masked.jpg,001121,N95,N95 Mask,001121,0.9239,0.35,TP,CORRECT_MATCH
810,New_Images,007318.jpg,007318,NONE,Unmasked,UNRECOGNIZED,0.2289,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
811,New_Images,005285.jpg,005285,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
812,Masked Images,000995__SUR__masked.jpg,000995,SUR,Surgical Mask,000995,0.7823,0.35,TP,CORRECT_MATCH
813,New_Images,008551.jpg,008551,NONE,Unmasked,UNRECOGNIZED,0.2326,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
814,New_Images,007837.jpg,007837,NONE,Unmasked,UNRECOGNIZED,0.2562,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
815,New_Images,009399.jpg,009399,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
816,New_Images,005752.jpg,005752,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
817,New_Images,006443.jpg,006443,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
818,Masked Images,000059__SUR__masked.jpg,000059,SUR,Surgical Mask,000059,0.8836,0.35,TP,CORRECT_MATCH
819,New_Images,007526.jpg,007526,NONE,Unmasked,UNRECOGNIZED,0.2336,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
820,New_Images,008098.jpg,008098,NONE,Unmasked,UNRECOGNIZED,0.3291,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
821,Masked Images,001165__CLT__masked.jpg,001165,CLT,Cloth Mask,001165,0.8998,0.35,TP,CORRECT_MATCH
822,New_Images,006395.jpg,006395,NONE,Unmasked,UNRECOGNIZED,0.2105,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
823,New_Images,008946.jpg,008946,NONE,Unmasked,UNRECOGNIZED,0.2524,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
824,New_Images,007931.jpg,007931,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
825,Masked Images,000903__GAS__masked.jpg,000903,GAS,Gas Mask,000903,0.9257,0.35,TP,CORRECT_MATCH
826,New_Images,006752.jpg,006752,NONE,Unmasked,UNRECOGNIZED,0.2526,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
827,Masked Images,000711__SUR__masked.jpg,000711,SUR,Surgical Mask,000711,0.8427,0.35,TP,CORRECT_MATCH
828,New_Images,008944.jpg,008944,NONE,Unmasked,UNRECOGNIZED,0.243,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
829,New_Images,007525.jpg,007525,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
830,New_Images,006703.jpg,006703,NONE,Unmasked,UNRECOGNIZED,0.2957,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
831,New_Images,007869.jpg,007869,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
832,New_Images,007794.jpg,007794,NONE,Unmasked,UNRECOGNIZED,0.2541,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
833,New_Images,005175.jpg,005175,NONE,Unmasked,UNRECOGNIZED,0.3128,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
834,New_Images,005077.jpg,005077,NONE,Unmasked,UNRECOGNIZED,0.2221,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
835,New_Images,007259.jpg,007259,NONE,Unmasked,UNRECOGNIZED,0.2573,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
836,New_Images,008094.jpg,008094,NONE,Unmasked,UNRECOGNIZED,0.2529,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
837,New_Images,006397.jpg,006397,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
838,New_Images,005698.jpg,005698,NONE,Unmasked,UNRECOGNIZED,0.245,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
839,New_Images,006566.jpg,006566,NONE,Unmasked,UNRECOGNIZED,0.2784,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
840,New_Images,006708.jpg,006708,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
841,New_Images,005220.jpg,005220,NONE,Unmasked,UNRECOGNIZED,0.2784,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
842,Masked Images,000788__K95__masked.jpg,000788,K95,KN95 Mask,000788,0.8948,0.35,TP,CORRECT_MATCH
843,New_Images,005516.jpg,005516,NONE,Unmasked,UNRECOGNIZED,0.213,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
844,Masked Images,000661__SUR__masked.jpg,000661,SUR,Surgical Mask,000661,0.9314,0.35,TP,CORRECT_MATCH
845,Masked Images,000109__GAS__masked.jpg,000109,GAS,Gas Mask,000109,0.9098,0.35,TP,CORRECT_MATCH
846,New_Images,009188.jpg,009188,NONE,Unmasked,UNRECOGNIZED,0.2311,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
847,New_Images,007681.jpg,007681,NONE,Unmasked,UNRECOGNIZED,0.2398,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
848,New_Images,006602.jpg,006602,NONE,Unmasked,UNRECOGNIZED,0.2705,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
849,New_Images,006670.jpg,006670,NONE,Unmasked,UNRECOGNIZED,0.2156,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
850,New_Images,006684.jpg,006684,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
851,New_Images,006458.jpg,006458,NONE,Unmasked,UNRECOGNIZED,0.282,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
852,New_Images,005898.jpg,005898,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
853,New_Images,007043.jpg,007043,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
854,New_Images,006809.jpg,006809,NONE,Unmasked,UNRECOGNIZED,0.2573,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
855,New_Images,008536.jpg,008536,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
856,New_Images,007049.jpg,007049,NONE,Unmasked,UNRECOGNIZED,0.2929,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
857,New_Images,008864.jpg,008864,NONE,Unmasked,UNRECOGNIZED,0.2463,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
858,New_Images,006402.jpg,006402,NONE,Unmasked,UNRECOGNIZED,0.2385,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
859,New_Images,006204.jpg,006204,NONE,Unmasked,UNRECOGNIZED,0.2228,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
860,New_Images,007317.jpg,007317,NONE,Unmasked,UNRECOGNIZED,0.2076,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
861,New_Images,007421.jpg,007421,NONE,Unmasked,UNRECOGNIZED,0.2523,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
862,New_Images,007222.jpg,007222,NONE,Unmasked,UNRECOGNIZED,0.2752,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
863,New_Images,007106.jpg,007106,NONE,Unmasked,UNRECOGNIZED,0.2269,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
864,New_Images,008470.jpg,008470,NONE,Unmasked,UNRECOGNIZED,0.2559,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
865,New_Images,007298.jpg,007298,NONE,Unmasked,UNRECOGNIZED,0.2495,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
866,New_Images,006319.jpg,006319,NONE,Unmasked,UNRECOGNIZED,0.2593,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
867,Masked Images,000717__N95__masked.jpg,000717,N95,N95 Mask,000717,0.8585,0.35,TP,CORRECT_MATCH
868,Masked Images,000058__GAS__masked.jpg,000058,GAS,Gas Mask,000058,0.91,0.35,TP,CORRECT_MATCH
869,New_Images,009434.jpg,009434,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
870,New_Images,006282.jpg,006282,NONE,Unmasked,UNRECOGNIZED,0.2063,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
871,Masked Images,001130__SUR__masked.jpg,001130,SUR,Surgical Mask,001130,0.8467,0.35,TP,CORRECT_MATCH
872,Masked Images,001043__K95__masked.jpg,001043,K95,KN95 Mask,001043,0.8983,0.35,TP,CORRECT_MATCH
873,New_Images,005762.jpg,005762,NONE,Unmasked,UNRECOGNIZED,0.2877,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
874,New_Images,009133.jpg,009133,NONE,Unmasked,UNRECOGNIZED,0.2529,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
875,New_Images,007634.jpg,007634,NONE,Unmasked,UNRECOGNIZED,0.277,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
876,New_Images,005241.jpg,005241,NONE,Unmasked,UNRECOGNIZED,0.2414,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
877,New_Images,005261.jpg,005261,NONE,Unmasked,UNRECOGNIZED,0.2519,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
878,Masked Images,000311__K95__masked.jpg,000311,K95,KN95 Mask,000311,0.9385,0.35,TP,CORRECT_MATCH
879,New_Images,009372.jpg,009372,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
880,New_Images,007405.jpg,007405,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
881,New_Images,006871.jpg,006871,NONE,Unmasked,UNRECOGNIZED,0.2745,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
882,New_Images,007625.jpg,007625,NONE,Unmasked,UNRECOGNIZED,0.2537,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
883,New_Images,008015.jpg,008015,NONE,Unmasked,UNRECOGNIZED,0.2537,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
884,New_Images,007586.jpg,007586,NONE,Unmasked,UNRECOGNIZED,0.2454,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
885,New_Images,006982.jpg,006982,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
886,New_Images,007772.jpg,007772,NONE,Unmasked,UNRECOGNIZED,0.2079,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
887,New_Images,009072.jpg,009072,NONE,Unmasked,UNRECOGNIZED,0.2141,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
888,New_Images,005925.jpg,005925,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
889,New_Images,008424.jpg,008424,NONE,Unmasked,UNRECOGNIZED,0.2734,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
890,New_Images,005746.jpg,005746,NONE,Unmasked,UNRECOGNIZED,0.2703,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
891,Masked Images,000811__GAS__masked.jpg,000811,GAS,Gas Mask,000811,0.9049,0.35,TP,CORRECT_MATCH
892,New_Images,008882.jpg,008882,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
893,New_Images,005485.jpg,005485,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
894,New_Images,009264.jpg,009264,NONE,Unmasked,UNRECOGNIZED,0.2473,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
895,New_Images,005571.jpg,005571,NONE,Unmasked,UNRECOGNIZED,0.2473,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
896,New_Images,005623.jpg,005623,NONE,Unmasked,UNRECOGNIZED,0.2536,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
897,New_Images,007907.jpg,007907,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
898,Masked Images,000540__SUR__masked.jpg,000540,SUR,Surgical Mask,000540,0.9008,0.35,TP,CORRECT_MATCH
899,New_Images,005020.jpg,005020,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
900,New_Images,009136.jpg,009136,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
901,New_Images,006437.jpg,006437,NONE,Unmasked,UNRECOGNIZED,0.2767,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
902,Masked Images,000143__SUR__masked.jpg,000143,SUR,Surgical Mask,000143,0.9289,0.35,TP,CORRECT_MATCH
903,New_Images,008896.jpg,008896,NONE,Unmasked,UNRECOGNIZED,0.2205,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
904,New_Images,006456.jpg,006456,NONE,Unmasked,UNRECOGNIZED,0.2572,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
905,Masked Images,000734__CLT__masked.jpg,000734,CLT,Cloth Mask,000734,0.9419,0.35,TP,CORRECT_MATCH
906,Masked Images,000316__K95__masked.jpg,000316,K95,KN95 Mask,000316,0.6837,0.35,TP,CORRECT_MATCH
907,New_Images,006998.jpg,006998,NONE,Unmasked,UNRECOGNIZED,0.233,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
908,New_Images,008318.jpg,008318,NONE,Unmasked,UNRECOGNIZED,0.2317,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
909,New_Images,006321.jpg,006321,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
910,New_Images,007362.jpg,007362,NONE,Unmasked,UNRECOGNIZED,0.2315,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
911,New_Images,008968.jpg,008968,NONE,Unmasked,UNRECOGNIZED,0.2499,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
912,New_Images,005991.jpg,005991,NONE,Unmasked,UNRECOGNIZED,0.2945,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
913,Masked Images,001070__K95__masked.jpg,001070,K95,KN95 Mask,001070,0.9507,0.35,TP,CORRECT_MATCH
914,New_Images,005315.jpg,005315,NONE,Unmasked,UNRECOGNIZED,0.2472,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
915,Masked Images,000759__CLT__masked.jpg,000759,CLT,Cloth Mask,000759,0.9097,0.35,TP,CORRECT_MATCH
916,Masked Images,001114__SUR__masked.jpg,001114,SUR,Surgical Mask,001114,0.8896,0.35,TP,CORRECT_MATCH
917,New_Images,009095.jpg,009095,NONE,Unmasked,UNRECOGNIZED,0.311,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
918,New_Images,006263.jpg,006263,NONE,Unmasked,UNRECOGNIZED,0.2403,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
919,New_Images,008763.jpg,008763,NONE,Unmasked,UNRECOGNIZED,0.2338,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
920,New_Images,007967.jpg,007967,NONE,Unmasked,UNRECOGNIZED,0.2488,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
921,New_Images,005978.jpg,005978,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
922,New_Images,007162.jpg,007162,NONE,Unmasked,UNRECOGNIZED,0.2044,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
923,New_Images,005244.jpg,005244,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
924,New_Images,006027.jpg,006027,NONE,Unmasked,UNRECOGNIZED,0.265,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
925,New_Images,008686.jpg,008686,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
926,New_Images,007267.jpg,007267,NONE,Unmasked,UNRECOGNIZED,0.2336,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
927,New_Images,007074.jpg,007074,NONE,Unmasked,UNRECOGNIZED,0.2515,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
928,New_Images,008843.jpg,008843,NONE,Unmasked,UNRECOGNIZED,0.2399,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
929,Masked Images,000144__N95__masked.jpg,000144,N95,N95 Mask,NO_FACE_DETECTED,0.0,0.35,FN,No Face Detected by SCRFD
930,Masked Images,000856__GAS__masked.jpg,000856,GAS,Gas Mask,000856,0.7654,0.35,TP,CORRECT_MATCH
931,New_Images,007397.jpg,007397,NONE,Unmasked,UNRECOGNIZED,0.3058,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
932,New_Images,009367.jpg,009367,NONE,Unmasked,UNRECOGNIZED,0.2767,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
933,New_Images,008136.jpg,008136,NONE,Unmasked,UNRECOGNIZED,0.2193,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
934,New_Images,006484.jpg,006484,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
935,New_Images,008243.jpg,008243,NONE,Unmasked,UNRECOGNIZED,0.2711,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
936,New_Images,007121.jpg,007121,NONE,Unmasked,UNRECOGNIZED,0.2762,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
937,New_Images,006875.jpg,006875,NONE,Unmasked,UNRECOGNIZED,0.291,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
938,New_Images,006355.jpg,006355,NONE,Unmasked,UNRECOGNIZED,0.2461,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
939,New_Images,007614.jpg,007614,NONE,Unmasked,UNRECOGNIZED,0.2508,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
940,Masked Images,001079__N95__masked.jpg,001079,N95,N95 Mask,001079,0.8245,0.35,TP,CORRECT_MATCH
941,New_Images,008100.jpg,008100,NONE,Unmasked,UNRECOGNIZED,0.2757,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
942,Masked Images,000414__CLT__masked.jpg,000414,CLT,Cloth Mask,000414,0.9207,0.35,TP,CORRECT_MATCH
943,New_Images,009040.jpg,009040,NONE,Unmasked,UNRECOGNIZED,0.2256,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
944,New_Images,006407.jpg,006407,NONE,Unmasked,UNRECOGNIZED,0.2344,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
945,New_Images,007443.jpg,007443,NONE,Unmasked,UNRECOGNIZED,0.2763,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
946,New_Images,006327.jpg,006327,NONE,Unmasked,UNRECOGNIZED,0.245,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
947,New_Images,007805.jpg,007805,NONE,Unmasked,UNRECOGNIZED,0.2613,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
948,New_Images,007150.jpg,007150,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
949,New_Images,008488.jpg,008488,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
950,New_Images,009134.jpg,009134,NONE,Unmasked,UNRECOGNIZED,0.2819,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
951,New_Images,007734.jpg,007734,NONE,Unmasked,UNRECOGNIZED,0.2553,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
952,New_Images,009541.jpg,009541,NONE,Unmasked,UNRECOGNIZED,0.2383,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
953,New_Images,008910.jpg,008910,NONE,Unmasked,UNRECOGNIZED,0.2425,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
954,New_Images,008725.jpg,008725,NONE,Unmasked,UNRECOGNIZED,0.29,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
955,Masked Images,000191__K95__masked.jpg,000191,K95,KN95 Mask,000191,0.946,0.35,TP,CORRECT_MATCH
956,Masked Images,000621__K95__masked.jpg,000621,K95,KN95 Mask,000621,0.9519,0.35,TP,CORRECT_MATCH
957,Masked Images,001119__SUR__masked.jpg,001119,SUR,Surgical Mask,001119,0.8455,0.35,TP,CORRECT_MATCH
958,New_Images,005619.jpg,005619,NONE,Unmasked,UNRECOGNIZED,0.2391,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
959,New_Images,007365.jpg,007365,NONE,Unmasked,UNRECOGNIZED,0.2928,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
960,New_Images,008178.jpg,008178,NONE,Unmasked,UNRECOGNIZED,0.2916,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
961,New_Images,008783.jpg,008783,NONE,Unmasked,UNRECOGNIZED,0.3027,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
962,New_Images,008346.jpg,008346,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
963,New_Images,006973.jpg,006973,NONE,Unmasked,UNRECOGNIZED,0.28,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
964,New_Images,005932.jpg,005932,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
965,New_Images,006638.jpg,006638,NONE,Unmasked,UNRECOGNIZED,0.2305,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
966,New_Images,006441.jpg,006441,NONE,Unmasked,UNRECOGNIZED,0.2401,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
967,New_Images,009373.jpg,009373,NONE,Unmasked,UNRECOGNIZED,0.3213,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
968,Masked Images,000992__K95__masked.jpg,000992,K95,KN95 Mask,000992,0.9286,0.35,TP,CORRECT_MATCH
969,New_Images,005233.jpg,005233,NONE,Unmasked,UNRECOGNIZED,0.2316,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
970,New_Images,006754.jpg,006754,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
971,New_Images,006787.jpg,006787,NONE,Unmasked,UNRECOGNIZED,0.2447,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
972,New_Images,009286.jpg,009286,NONE,Unmasked,UNRECOGNIZED,0.2829,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
973,New_Images,008564.jpg,008564,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
974,New_Images,009345.jpg,009345,NONE,Unmasked,UNRECOGNIZED,0.2612,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
975,New_Images,008516.jpg,008516,NONE,Unmasked,UNRECOGNIZED,0.2259,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
976,New_Images,005377.jpg,005377,NONE,Unmasked,UNRECOGNIZED,0.2191,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
977,New_Images,008511.jpg,008511,NONE,Unmasked,UNRECOGNIZED,0.2672,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
978,New_Images,009274.jpg,009274,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
979,New_Images,007342.jpg,007342,NONE,Unmasked,UNRECOGNIZED,0.2103,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
980,New_Images,005376.jpg,005376,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
981,New_Images,008849.jpg,008849,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
982,New_Images,006758.jpg,006758,NONE,Unmasked,UNRECOGNIZED,0.2517,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
983,New_Images,007273.jpg,007273,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
984,New_Images,005232.jpg,005232,NONE,Unmasked,UNRECOGNIZED,0.2127,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
985,New_Images,007260.jpg,007260,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
986,New_Images,009198.jpg,009198,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
987,Masked Images,000679__CLT__masked.jpg,000679,CLT,Cloth Mask,000679,0.8998,0.35,TP,CORRECT_MATCH
