Iteration,Source_Folder,Image_File,GroundTruth_ID,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
3156,New_Images,008293.jpg,8293,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3157,New_Images,006058.jpg,6058,UNRECOGNIZED,0.2477,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3158,Real Images,000163.jpg,163,163,1,0.35,TP,CORRECT_MATCH
3159,New_Images,007993.jpg,7993,UNRECOGNIZED,0.2662,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3160,Real Images,002919.jpg,2919,2919,1,0.35,TP,CORRECT_MATCH
3161,Real Images,003832.jpg,3832,3832,1,0.35,TP,CORRECT_MATCH
3162,New_Images,006078.jpg,6078,UNRECOGNIZED,0.1985,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3163,Real Images,002051.jpg,2051,2051,1,0.35,TP,CORRECT_MATCH
3164,Real Images,004032.jpg,4032,4032,1,0.35,TP,CORRECT_MATCH
3165,New_Images,007075.jpg,7075,UNRECOGNIZED,0.2686,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3166,New_Images,005883.jpg,5883,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3167,Real Images,003488.jpg,3488,3488,1,0.35,TP,CORRECT_MATCH
3168,Real Images,003841.jpg,3841,3841,1,0.35,TP,CORRECT_MATCH
3169,New_Images,006537.jpg,6537,UNRECOGNIZED,0.2119,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3170,Real Images,001293.jpg,1293,1293,1,0.35,TP,CORRECT_MATCH
3171,Real Images,000408.jpg,408,408,1,0.35,TP,CORRECT_MATCH
3172,New_Images,005616.jpg,5616,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3173,Real Images,002083.jpg,2083,2083,1,0.35,TP,CORRECT_MATCH
3174,Real Images,001560.jpg,1560,1560,1,0.35,TP,CORRECT_MATCH
3175,Real Images,003489.jpg,3489,3489,1,0.35,TP,CORRECT_MATCH
3176,Real Images,001584.jpg,1584,1584,1,0.35,TP,CORRECT_MATCH
3177,Real Images,002660.jpg,2660,2660,1,0.35,TP,CORRECT_MATCH
3178,New_Images,007316.jpg,7316,UNRECOGNIZED,0.258,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3179,New_Images,005819.jpg,5819,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3180,New_Images,009062.jpg,9062,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3181,New_Images,007273.jpg,7273,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3182,Real Images,002704.jpg,2704,2704,1,0.35,TP,CORRECT_MATCH
3183,New_Images,005306.jpg,5306,UNRECOGNIZED,0.2603,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3184,New_Images,006641.jpg,6641,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3185,New_Images,009066.jpg,9066,UNRECOGNIZED,0.2338,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3186,Real Images,003537.jpg,3537,3537,1,0.35,TP,CORRECT_MATCH
3187,Real Images,000273.jpg,273,273,1,0.35,TP,CORRECT_MATCH
3188,Real Images,003956.jpg,3956,3956,1,0.35,TP,CORRECT_MATCH
3189,New_Images,005847.jpg,5847,UNRECOGNIZED,0.2148,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3190,Real Images,004314.jpg,4314,4314,1,0.35,TP,CORRECT_MATCH
3191,Real Images,000218.jpg,218,218,1,0.35,TP,CORRECT_MATCH
3192,New_Images,005320.jpg,5320,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3193,New_Images,008908.jpg,8908,UNRECOGNIZED,0.2159,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3194,Real Images,002853.jpg,2853,2853,1,0.35,TP,CORRECT_MATCH
3195,New_Images,009136.jpg,9136,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3196,New_Images,007999.jpg,7999,UNRECOGNIZED,0.2725,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3197,Real Images,000247.jpg,247,247,1,0.35,TP,CORRECT_MATCH
3198,Real Images,004556.jpg,4556,4556,1,0.35,TP,CORRECT_MATCH
3199,Real Images,001047.jpg,1047,1047,1,0.35,TP,CORRECT_MATCH
3200,New_Images,007352.jpg,7352,UNRECOGNIZED,0.2394,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3201,New_Images,005588.jpg,5588,UNRECOGNIZED,0.253,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3202,New_Images,007476.jpg,7476,UNRECOGNIZED,0.2323,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3203,New_Images,009531.jpg,9531,UNRECOGNIZED,0.2821,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3204,New_Images,005602.jpg,5602,UNRECOGNIZED,0.234,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3205,New_Images,007284.jpg,7284,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3206,Real Images,002738.jpg,2738,2738,1,0.35,TP,CORRECT_MATCH
3207,Real Images,004660.jpg,4660,4660,1,0.35,TP,CORRECT_MATCH
3208,New_Images,008862.jpg,8862,UNRECOGNIZED,0.2504,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3209,Real Images,000579.jpg,579,579,1,0.35,TP,CORRECT_MATCH
3210,New_Images,007755.jpg,7755,UNRECOGNIZED,0.2422,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3211,Real Images,002552.jpg,2552,2552,1,0.35,TP,CORRECT_MATCH
3212,Real Images,001979.jpg,1979,1979,1,0.35,TP,CORRECT_MATCH
3213,Real Images,002248.jpg,2248,2248,1,0.35,TP,CORRECT_MATCH
3214,Real Images,001060.jpg,1060,1060,1,0.35,TP,CORRECT_MATCH
3215,New_Images,006772.jpg,6772,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3216,New_Images,006056.jpg,6056,UNRECOGNIZED,0.203,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3217,New_Images,007960.jpg,7960,UNRECOGNIZED,0.2141,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3218,New_Images,005722.jpg,5722,UNRECOGNIZED,0.2419,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3219,New_Images,006461.jpg,6461,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3220,Real Images,002204.jpg,2204,2204,1,0.35,TP,CORRECT_MATCH
3221,Real Images,003032.jpg,3032,3032,1,0.35,TP,CORRECT_MATCH
3222,New_Images,006435.jpg,6435,UNRECOGNIZED,0.2675,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3223,New_Images,009596.jpg,9596,UNRECOGNIZED,0.3475,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3224,New_Images,009599.jpg,9599,UNRECOGNIZED,0.234,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3225,New_Images,007226.jpg,7226,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3226,Real Images,001844.jpg,1844,1844,1,0.35,TP,CORRECT_MATCH
3227,Real Images,001250.jpg,1250,1250,1,0.35,TP,CORRECT_MATCH
3228,New_Images,007135.jpg,7135,UNRECOGNIZED,0.2451,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3229,New_Images,005524.jpg,5524,UNRECOGNIZED,0.31,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3230,Real Images,001407.jpg,1407,1407,1,0.35,TP,CORRECT_MATCH
3231,Real Images,000057.jpg,57,57,1,0.35,TP,CORRECT_MATCH
3232,New_Images,005312.jpg,5312,UNRECOGNIZED,0.2396,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3233,New_Images,007762.jpg,7762,UNRECOGNIZED,0.2302,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3234,Real Images,002544.jpg,2544,2544,1,0.35,TP,CORRECT_MATCH
3235,New_Images,007090.jpg,7090,UNRECOGNIZED,0.2406,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3236,Real Images,000224.jpg,224,224,1,0.35,TP,CORRECT_MATCH
3237,Real Images,003030.jpg,3030,3030,1,0.35,TP,CORRECT_MATCH
3238,Real Images,003268.jpg,3268,3268,1,0.35,TP,CORRECT_MATCH
3239,Real Images,000352.jpg,352,352,1,0.35,TP,CORRECT_MATCH
3240,Real Images,002984.jpg,2984,2984,1,0.35,TP,CORRECT_MATCH
3241,Real Images,003104.jpg,3104,3104,1,0.35,TP,CORRECT_MATCH
3242,New_Images,009265.jpg,9265,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3243,New_Images,008171.jpg,8171,UNRECOGNIZED,0.2067,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3244,New_Images,008841.jpg,8841,UNRECOGNIZED,0.2481,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3245,Real Images,004959.jpg,4959,4959,1,0.35,TP,CORRECT_MATCH
3246,Real Images,000957.jpg,957,957,1,0.35,TP,CORRECT_MATCH
3247,Real Images,004383.jpg,4383,4383,1,0.35,TP,CORRECT_MATCH
3248,Real Images,001805.jpg,1805,1805,1,0.35,TP,CORRECT_MATCH
3249,Real Images,004092.jpg,4092,4092,1,0.35,TP,CORRECT_MATCH
3250,Real Images,002553.jpg,2553,2553,1,0.35,TP,CORRECT_MATCH
3251,Real Images,001812.jpg,1812,1812,1,0.35,TP,CORRECT_MATCH
3252,New_Images,007123.jpg,7123,UNRECOGNIZED,0.2528,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3253,Real Images,001433.jpg,1433,1433,1,0.35,TP,CORRECT_MATCH
3254,New_Images,006604.jpg,6604,UNRECOGNIZED,0.2715,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3255,Real Images,003337.jpg,3337,3337,1,0.35,TP,CORRECT_MATCH
3256,New_Images,007482.jpg,7482,UNRECOGNIZED,0.2803,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3257,Real Images,000100.jpg,100,100,1,0.35,TP,CORRECT_MATCH
3258,Real Images,002685.jpg,2685,2685,1,0.35,TP,CORRECT_MATCH
3259,Real Images,002433.jpg,2433,2433,1,0.35,TP,CORRECT_MATCH
3260,Real Images,001412.jpg,1412,1412,1,0.35,TP,CORRECT_MATCH
3261,Real Images,003576.jpg,3576,3576,1,0.35,TP,CORRECT_MATCH
3262,Real Images,004897.jpg,4897,4897,1,0.35,TP,CORRECT_MATCH
3263,New_Images,007798.jpg,7798,UNRECOGNIZED,0.2481,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3264,New_Images,009078.jpg,9078,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3265,New_Images,009117.jpg,9117,UNRECOGNIZED,0.2623,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3266,Real Images,004846.jpg,4846,4846,1,0.35,TP,CORRECT_MATCH
3267,Real Images,002752.jpg,2752,2752,1,0.35,TP,CORRECT_MATCH
3268,New_Images,005277.jpg,5277,UNRECOGNIZED,0.2471,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3269,New_Images,009373.jpg,9373,UNRECOGNIZED,0.3213,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3270,Real Images,002360.jpg,2360,2360,1,0.35,TP,CORRECT_MATCH
3271,Real Images,003808.jpg,3808,3808,1,0.35,TP,CORRECT_MATCH
3272,New_Images,005117.jpg,5117,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3273,New_Images,005743.jpg,5743,UNRECOGNIZED,0.3183,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3274,New_Images,005617.jpg,5617,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3275,New_Images,006402.jpg,6402,UNRECOGNIZED,0.2385,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3276,New_Images,007663.jpg,7663,UNRECOGNIZED,0.2772,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3277,New_Images,008539.jpg,8539,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3278,New_Images,005032.jpg,5032,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3279,New_Images,008600.jpg,8600,UNRECOGNIZED,0.2769,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3280,Real Images,003014.jpg,3014,3014,1,0.35,TP,CORRECT_MATCH
3281,Real Images,002524.jpg,2524,2524,1,0.35,TP,CORRECT_MATCH
3282,Real Images,004549.jpg,4549,4549,1,0.35,TP,CORRECT_MATCH
3283,New_Images,005896.jpg,5896,UNRECOGNIZED,0.3077,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3284,Real Images,004662.jpg,4662,4662,1,0.35,TP,CORRECT_MATCH
3285,New_Images,005346.jpg,5346,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3286,New_Images,009009.jpg,9009,UNRECOGNIZED,0.2857,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3287,Real Images,003643.jpg,3643,3643,1,0.35,TP,CORRECT_MATCH
3288,New_Images,008122.jpg,8122,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3289,Real Images,004104.jpg,4104,4104,1,0.35,TP,CORRECT_MATCH
3290,New_Images,006704.jpg,6704,UNRECOGNIZED,0.2702,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3291,Real Images,000553.jpg,553,553,1,0.35,TP,CORRECT_MATCH
3292,Real Images,003122.jpg,3122,3122,1,0.35,TP,CORRECT_MATCH
3293,New_Images,006343.jpg,6343,UNRECOGNIZED,0.2224,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3294,New_Images,007896.jpg,7896,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3295,New_Images,008031.jpg,8031,UNRECOGNIZED,0.3033,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3296,New_Images,006046.jpg,6046,UNRECOGNIZED,0.2437,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3297,Real Images,002056.jpg,2056,2056,1,0.35,TP,CORRECT_MATCH
3298,Real Images,001633.jpg,1633,1633,1,0.35,TP,CORRECT_MATCH
3299,New_Images,007457.jpg,7457,UNRECOGNIZED,0.2774,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3300,Real Images,003933.jpg,3933,3933,1,0.35,TP,CORRECT_MATCH
3301,Real Images,004166.jpg,4166,4166,1,0.35,TP,CORRECT_MATCH
3302,Real Images,003837.jpg,3837,3837,1,0.35,TP,CORRECT_MATCH
3303,Real Images,003529.jpg,3529,3529,1,0.35,TP,CORRECT_MATCH
3304,Real Images,004941.jpg,4941,4941,1,0.35,TP,CORRECT_MATCH
3305,New_Images,009403.jpg,9403,UNRECOGNIZED,0.2113,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3306,New_Images,007250.jpg,7250,UNRECOGNIZED,0.2701,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3307,Real Images,000339.jpg,339,339,1,0.35,TP,CORRECT_MATCH
3308,New_Images,007971.jpg,7971,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3309,New_Images,008441.jpg,8441,UNRECOGNIZED,0.2502,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3310,New_Images,007825.jpg,7825,UNRECOGNIZED,0.2478,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3311,Real Images,001616.jpg,1616,1616,1,0.35,TP,CORRECT_MATCH
3312,Real Images,003221.jpg,3221,3221,1,0.35,TP,CORRECT_MATCH
3313,New_Images,006445.jpg,6445,UNRECOGNIZED,0.2178,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3314,Real Images,001770.jpg,1770,1770,1,0.35,TP,CORRECT_MATCH
3315,Real Images,000910.jpg,910,910,1,0.35,TP,CORRECT_MATCH
3316,Real Images,000369.jpg,369,369,1,0.35,TP,CORRECT_MATCH
3317,New_Images,009546.jpg,9546,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3318,New_Images,007013.jpg,7013,UNRECOGNIZED,0.2535,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3319,Real Images,002438.jpg,2438,2438,1,0.35,TP,CORRECT_MATCH
3320,New_Images,008158.jpg,8158,UNRECOGNIZED,0.2483,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3321,Real Images,004415.jpg,4415,4415,1,0.35,TP,CORRECT_MATCH
3322,Real Images,004483.jpg,4483,4483,1,0.35,TP,CORRECT_MATCH
3323,Real Images,004468.jpg,4468,4468,1,0.35,TP,CORRECT_MATCH
3324,Real Images,002760.jpg,2760,2760,1,0.35,TP,CORRECT_MATCH
3325,Real Images,000207.jpg,207,207,1,0.35,TP,CORRECT_MATCH
3326,Real Images,000628.jpg,628,628,1,0.35,TP,CORRECT_MATCH
3327,New_Images,006462.jpg,6462,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3328,New_Images,008514.jpg,8514,UNRECOGNIZED,0.2325,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3329,Real Images,002058.jpg,2058,2058,1,0.35,TP,CORRECT_MATCH
3330,Real Images,001339.jpg,1339,1339,1,0.35,TP,CORRECT_MATCH
3331,Real Images,004167.jpg,4167,4167,1,0.35,TP,CORRECT_MATCH
3332,Real Images,002314.jpg,2314,2314,1,0.35,TP,CORRECT_MATCH
3333,New_Images,008643.jpg,8643,UNRECOGNIZED,0.244,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3334,New_Images,008265.jpg,8265,UNRECOGNIZED,0.2274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3335,Real Images,000169.jpg,169,169,1,0.35,TP,CORRECT_MATCH
3336,New_Images,005983.jpg,5983,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3337,New_Images,007326.jpg,7326,UNRECOGNIZED,0.2383,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3338,Real Images,000222.jpg,222,222,1,0.35,TP,CORRECT_MATCH
3339,Real Images,001567.jpg,1567,1567,1,0.35,TP,CORRECT_MATCH
3340,Real Images,004861.jpg,4861,4861,1,0.35,TP,CORRECT_MATCH
3341,Real Images,003185.jpg,3185,3185,1,0.35,TP,CORRECT_MATCH
3342,Real Images,002597.jpg,2597,2597,1,0.35,TP,CORRECT_MATCH
3343,New_Images,006600.jpg,6600,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3344,Real Images,004678.jpg,4678,4678,1,0.35,TP,CORRECT_MATCH
3345,New_Images,006675.jpg,6675,UNRECOGNIZED,0.2602,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3346,New_Images,005549.jpg,5549,UNRECOGNIZED,0.2565,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3347,Real Images,004390.jpg,4390,4390,1,0.35,TP,CORRECT_MATCH
3348,New_Images,006610.jpg,6610,UNRECOGNIZED,0.2629,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3349,New_Images,007106.jpg,7106,UNRECOGNIZED,0.2269,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3350,Real Images,001707.jpg,1707,1707,1,0.35,TP,CORRECT_MATCH
3351,New_Images,008471.jpg,8471,UNRECOGNIZED,0.2587,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3352,New_Images,009578.jpg,9578,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3353,Real Images,001426.jpg,1426,1426,1,0.35,TP,CORRECT_MATCH
3354,New_Images,005366.jpg,5366,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3355,Real Images,003664.jpg,3664,3664,1,0.35,TP,CORRECT_MATCH
3356,New_Images,005707.jpg,5707,UNRECOGNIZED,0.2169,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3357,Real Images,003196.jpg,3196,3196,1,0.35,TP,CORRECT_MATCH
3358,New_Images,007500.jpg,7500,UNRECOGNIZED,0.2383,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3359,Real Images,003733.jpg,3733,3733,1,0.35,TP,CORRECT_MATCH
3360,Real Images,003605.jpg,3605,3605,1,0.35,TP,CORRECT_MATCH
3361,New_Images,005173.jpg,5173,UNRECOGNIZED,0.2402,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3362,New_Images,009171.jpg,9171,UNRECOGNIZED,0.233,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3363,New_Images,008652.jpg,8652,UNRECOGNIZED,0.2661,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3364,New_Images,005115.jpg,5115,UNRECOGNIZED,0.259,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3365,Real Images,002631.jpg,2631,2631,1,0.35,TP,CORRECT_MATCH
3366,New_Images,008581.jpg,8581,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3367,Real Images,000391.jpg,391,391,1,0.35,TP,CORRECT_MATCH
3368,Real Images,003595.jpg,3595,3595,1,0.35,TP,CORRECT_MATCH
3369,New_Images,008085.jpg,8085,UNRECOGNIZED,0.2108,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3370,New_Images,008354.jpg,8354,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3371,New_Images,008732.jpg,8732,UNRECOGNIZED,0.2001,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3372,Real Images,002000.jpg,2000,2000,1,0.35,TP,CORRECT_MATCH
3373,Real Images,004575.jpg,4575,4575,1,0.35,TP,CORRECT_MATCH
3374,New_Images,008930.jpg,8930,UNRECOGNIZED,0.2751,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3375,New_Images,008133.jpg,8133,UNRECOGNIZED,0.2578,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3376,New_Images,008749.jpg,8749,UNRECOGNIZED,0.2831,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3377,New_Images,007162.jpg,7162,UNRECOGNIZED,0.2044,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3378,Real Images,000317.jpg,317,317,1,0.35,TP,CORRECT_MATCH
3379,New_Images,008696.jpg,8696,UNRECOGNIZED,0.2479,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3380,Real Images,000891.jpg,891,891,1,0.35,TP,CORRECT_MATCH
3381,New_Images,005276.jpg,5276,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3382,New_Images,006211.jpg,6211,UNRECOGNIZED,0.2566,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3383,Real Images,002337.jpg,2337,2337,1,0.35,TP,CORRECT_MATCH
3384,Real Images,004909.jpg,4909,4909,1,0.35,TP,CORRECT_MATCH
3385,Real Images,003414.jpg,3414,3414,1,0.35,TP,CORRECT_MATCH
3386,Real Images,003323.jpg,3323,3323,1,0.35,TP,CORRECT_MATCH
3387,New_Images,009452.jpg,9452,UNRECOGNIZED,0.3039,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3388,Real Images,000955.jpg,955,955,1,0.35,TP,CORRECT_MATCH
3389,New_Images,007781.jpg,7781,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3390,Real Images,002385.jpg,2385,2385,1,0.35,TP,CORRECT_MATCH
3391,New_Images,007385.jpg,7385,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3392,Real Images,004928.jpg,4928,4928,1,0.35,TP,CORRECT_MATCH
3393,New_Images,006769.jpg,6769,UNRECOGNIZED,0.2134,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3394,New_Images,008755.jpg,8755,UNRECOGNIZED,0.2442,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3395,Real Images,004630.jpg,4630,4630,1,0.35,TP,CORRECT_MATCH
3396,Real Images,001886.jpg,1886,1886,1,0.35,TP,CORRECT_MATCH
3397,Real Images,000155.jpg,155,155,1,0.35,TP,CORRECT_MATCH
3398,Real Images,000387.jpg,387,387,1,0.35,TP,CORRECT_MATCH
3399,Real Images,000634.jpg,634,634,1,0.35,TP,CORRECT_MATCH
3400,New_Images,008975.jpg,8975,UNRECOGNIZED,0.2496,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3401,Real Images,002338.jpg,2338,2338,1,0.35,TP,CORRECT_MATCH
3402,Real Images,004877.jpg,4877,4877,1,0.35,TP,CORRECT_MATCH
3403,Real Images,002095.jpg,2095,2095,1,0.35,TP,CORRECT_MATCH
3404,New_Images,009103.jpg,9103,UNRECOGNIZED,0.238,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3405,Real Images,004364.jpg,4364,4364,1,0.35,TP,CORRECT_MATCH
3406,Real Images,003369.jpg,3369,3369,1,0.35,TP,CORRECT_MATCH
3407,New_Images,008457.jpg,8457,UNRECOGNIZED,0.2343,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3408,New_Images,007305.jpg,7305,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3409,Real Images,003161.jpg,3161,3161,1,0.35,TP,CORRECT_MATCH
3410,Real Images,000089.jpg,89,89,1,0.35,TP,CORRECT_MATCH
3411,Real Images,004370.jpg,4370,4370,1,0.35,TP,CORRECT_MATCH
3412,New_Images,007280.jpg,7280,UNRECOGNIZED,0.2712,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3413,New_Images,007172.jpg,7172,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3414,New_Images,008981.jpg,8981,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3415,Real Images,000027.jpg,27,27,1,0.35,TP,CORRECT_MATCH
3416,Real Images,001237.jpg,1237,1237,1,0.35,TP,CORRECT_MATCH
3417,New_Images,007320.jpg,7320,UNRECOGNIZED,0.2262,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3418,New_Images,005706.jpg,5706,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3419,New_Images,008580.jpg,8580,UNRECOGNIZED,0.3366,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3420,Real Images,002441.jpg,2441,2441,1,0.35,TP,CORRECT_MATCH
3421,New_Images,006540.jpg,6540,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3422,Real Images,000142.jpg,142,142,1,0.35,TP,CORRECT_MATCH
3423,Real Images,002975.jpg,2975,2975,1,0.35,TP,CORRECT_MATCH
3424,Real Images,003863.jpg,3863,3863,1,0.35,TP,CORRECT_MATCH
3425,Real Images,004980.jpg,4980,4980,1,0.35,TP,CORRECT_MATCH
3426,New_Images,009279.jpg,9279,UNRECOGNIZED,0.2524,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3427,Real Images,004218.jpg,4218,4218,1,0.35,TP,CORRECT_MATCH
3428,Real Images,004567.jpg,4567,4567,1,0.35,TP,CORRECT_MATCH
3429,New_Images,009519.jpg,9519,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
3430,New_Images,009118.jpg,9118,UNRECOGNIZED,0.2794,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3431,New_Images,006350.jpg,6350,UNRECOGNIZED,0.2352,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3432,Real Images,003565.jpg,3565,3565,1,0.35,TP,CORRECT_MATCH
3433,Real Images,004815.jpg,4815,4815,1,0.35,TP,CORRECT_MATCH
3434,Real Images,004818.jpg,4818,4818,1,0.35,TP,CORRECT_MATCH
3435,New_Images,008152.jpg,8152,UNRECOGNIZED,0.2822,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
